text,label
"Пацаны, ни для кого не секрет, что в паблике есть реклама. Периодически я убираю с таймера откровенный треш, например как сегодня утром. Давайте так, если в этом месяце наберётся 10 платных сабов - я полностью уберу рекламу с биржи. Что об этом думаете?",1
"конец света близок
но мне до пизды
мне так не хватает твоей красоты
сука",1
"ты конечно не тоннель
но я бы в тебя вошел",1
пиздец копченому,1
"не бухайте, пацаны... вы матерям еще нужны...",1
"а мне по душе улыбка до ушей..
улыбка до ушей моя и корешей..",1
я рано научился летать..мама.....,1
"16 лет. Парень спрашивает у отца:
- Папа когда мне исполнится 18 лет что ты мне подаришь?
Отец отвечает: - до этого ещё есть время сынок.
В 17 лет этот мальчик попадает в больницу с диагназом ""заболевание сердца""......
Мальчик спрашивает у отца: -Папа я умру?.....

В этот раз отец промолчал....
В 18 лет парню почтальон принес письмо
Он открыл его и прочёл:
- Сынок...помнишь...ты у меня спросил....что я тебе подарю в 18 лет?...
Я подарил тебе своё сердце с Днём рождения....",1
"я не боюсь шестерок я для них авторитет 
я боюсь в журнале двоек и если рыба на обед",1
"мне никогда не будет стыдно за то что я делаю 
это моя жизнь и я решаю как её прожить",1
"не бойся свиста пуль 
свою ты не услышишь......",1
"настроение под ноль...
здравствуй..крепкий алкоголь...",1
"моя доброта заканчивается там.. 
где ваша наглость переступает границу.. сука...",1
ебать как я меняюсь когда влюбляюсь,1
молодые гибнут пытаясь показать себя бесстрашными....,1
а я тому что есть радуюсь и не жалуюсь...,1
за базар при встрече ответ обеспечен один удар в печень отнимает дар речи....,1
ну как вы там?,1
"крутятся диски мерин бандитский 
на ковре брызги ковер персидский 
я в списке друзей у друзей 
но все мы в расстрельном списке",1
"рождённый волком — собакой не будет... 
друзей не предаст и врагов не забудет...",1
в этот момент начинаешь ценить жизнь по-настоящему....,1
для души..,1
"Пацаны, мы сделали мерч...
Хлопковые футболки, шелкография...бронируй размер в ЛС, если не сука...",1
Подозрительная Сова просит тебя подписаться👇🏻,1
"продам девственность за 6 айфон

21 век........",1
"с утра проснулся полон силы, готовый горы сотрясать. 
потом прикрылся одеялом, а ну их нахуй, пусть стоят...",1
"я такой как есть... 
в чём я виноват?",1
Волка ноги кормят,1
"Не так важно лев ты или волк, если вокруг тебя цирк, сука!",1
"Известный пацан заявил: ""Если дверь не ебнешь - не жигуля"". 
 
Что скажете на такое заявление?",1
"твоя неземная красота меня ослепила.....ты станешь моим поводырем ведь я потерял зрение по твоей вине сука....?

#пацанскийподкат",1
"я как ветер вольный 
иногда без денег 
но всегда довольный",1
"Когда кажется, что весь мир настроен против тебя - помни, что самолёт взлетает против ветра….Сука…..",1
"бывает в жизни так тоскливо что даже чай не лезет в глотку....
а помогает только пиво которым запиваешь водку....",1
молчание — самый громкий крик потому что он рвет не уши а сердце......,1
"мать не дождалась..... 
до слез.....больно такое читать.....не надо гонять пацаны....не надо....до добра не доведет.....пацаны...",1
Не важно сколько лошадей под капотом...  Важно сколько братанов приходят подтолкнуть когда ты заглох.......,1
"у многих есть пушка
но не у каждого хватит духа шмальнуть из неё.",1
— будь проклят тот день когда мы познакомились с тобой....,1
и в очередной раз я все переживу,1
"многие тебя хотят, 
а люблю только я…",1
"в чем проблемы подошёл взял за руку уверенно сказал ""моя"" и ушёл",1
"я рожден побеждать, я на правильном пути...
я самурай, со мной ты не шути...",1
"звонок в час ночи 
- привет брат 
- привет брат ты время видел? 
- видел брат но еще я видел как кто-то поджег твою дверь и огонь распространился на весь дом.... 
- кто это был брат? 
- брат это был я....я просто хотел поговорить но не было повода...... 
- брат ты же мой брат...не нужен повод для разговора.... 
- ты прав брат прости что поджег твою дверь и дом 
- ничего страшного брат........ 
 
это были последние слова его брата........до слез.....",1
"Жизнь одна,живи красиво.",1
шо кто-то на Папин Олимпос от подписоты пошел?,1
"встретил пацан молодую 
теперь пацан мало дует 
и за цветами пиздует",1
"деньги приводят к той девушке которую ты хочешь... 
жизненные трудности приводят к той девушке которая тебе нужна...",1
"Если бы у моего члена был пароль, то это был бы твой Face ID…",1
в бензине есть облака?,1
"я совсем перестал улыбаться...
я погиб где-то внутри... 
это как обещать не сдаваться...
но снова бежать на мосты...",1
замечательный день сегодня...,1
"жизнь преподнесла хороший урок....... 
чтобы забыться.....",1
"Нафиг свадьбу, нафиг баб, 
Нет любви на этом свете. 
Глок в штанах со мною брат, 
Smokin’ Dope мы на рассвете…",1
"да я курю..но не от того..что это типа модно... 
просто груза много...просто душа сдохла...сука...",1
а я каждый день приходил под твои окна и ждал когда ты выглянешь....,1
"Новая коллекция уже тут!
Подробности - в источнике)",1
"устал самурай 
сигарета меж пальцев 
горит огонек",1
"их было четверо.. 
четыре пацана..",1
"в душe ужe нет равновeсия....
утрoм агрeссия....
нoчью дeпрессия....",1
простые порядочные девчонки теперь нам только снятся сука,1
большие города портят пацанов....,1
в жизни так бывает....пацаны своих теряют....но никогда не забывают...,1
"я перестану любить тебя только
тогда когда слепой художник
нарисует звук падения лепестка розы
на стеклянный пол дворца которого
нет....",1
"Женщины — все разные, одни выглядят на бутылку шампанского... а другие — на чекушку водки...",1
Кто не курит и не пьёт ровно дышит сильно бьёт,1
"Пацан без еды может месяц прожить, а ты и минуту без телефона провести не можешь......
Сука....",1
"глаза не врут 
они все скажут 
и кто любил и кто играл 
со временем судьба покажет 
кто в жизни больше потерял.....",1
научила жизни многих пацанов...,1
умей держaть всю бοль внутри..людям плевaть нa твοи чувствa..сука...,1
"я лучше с рожей буду битой, чем перед сучком каким-то заднюю врублю...",1
"не работал никогда по жизни балласт..
пива - два ведра..
да жизнь удалась..",1
"Маленький мальчик по имени Нурбек жил в небольшом ауле. Он был настолько тупым, что никому не нравился. Особенно учительнице, которая всегда кричала на него: ""Ты сводишь меня с ума, Нурбек!"" Однажды мать Нурбека пришла в школу, чтобы проверить, как у него дела. Учительница честно сказала матери, что её сын - это просто катастрофа, получает очень плохие оценки, и она ещё не видела такого тупого ребёнка за всю преподавательскую карьеру. Мать была в шоке, она забрала сына из школы, и они переехали в другой аул. Двадцать лет спустя у учительницы диагностировали серьёзное заболевание. Ей нужно было делать операцию, которую во всей округе может сделать лишь один хирург. Понимая, что у неё нет другого выхода, учительница согласилась на операцию, которая прошла успешно. Когда она открыла глаза после операции, то увидела симпатичного врача, который улыбался , глядя на неё. Она хотела поблагодарить его, но не могла говорить. Её лицо начало синеть, учительница подняла руку, пытаясь ему что-то сказать, но умерла, так и не произнеся ни слова. Врач был в шоке. Когда он повернулся, то увидел Нурбека, работающего уборщиком в этой больнице - этот придурок отключил кислородный аппарат, чтобы подключить свой пылесос.",1
"каким бы ты не был бродягой..
помогай маме и отцу..",1
"косяк в зубах.. 
а не в поступках..",1
"обидно, что я живу в стране, где гантели стоят в 20 раз дороже, чем бутылка водки...",1
"пацаны, у нас снова донат появился, может кто-то хотел помочь паблику жить... сука...",1
"я дарил ей розы
она хотела дозы...",1
"перестали шутить 
начали подъебывать 
меру знайте клоуны 
язык похоронить вас может",1
"нам похуй кто ты борец или певец 
ты бля внатуре бродяга оборзевший 
ты гнида бля попал.. жри теперь свинец...
ещё не понял?
привет от Кеши...",1
"Посмотри, если хочешь найти себя и стать кем-то 😉",1
"розы дохнут от мороза 
пацаны от передоза",1
"ты прости мама сына хулигана 
ты прости за то что вырос рано",1
"Прошлым, главное не жить. А помнить нужно.....",1
стервы играют королев..,1
только одиночество учит нас любить...,1
"я не хочу чтобы за кроссы любили меня суки... 
хочу чтоб за внимание...и поступки...",1
"мало кто позвонит 
узнать как дела..
звонят тогда
когда суета..",1
"- где твои друзья? 
- машину продал",1
"у каждого волка есть шкура...
но не у каждой шкуры есть волк... сука......",1
"исполнял хуйню
но как красиво исполнял...",1
"из грязи в князи, по головам мразей 😎🤙🏻",1
Чучело-мяучело жалко....пацаны....,1
так хочется вернуть некоторые моменты...но сука поезд навсегда ушёл....,1
"— ты себя любишь? 
— то что вижу в зеркале конечно люблю..а вот то что под стеклом в глубине меня пугает.....",1
"не люблю крыс.. 
особенно когда это люди.. 
сука..",1
"В ближайшие недели Сбер запустит запустит сервис для защиты от мошенников в мессенджерах 
 
По словам зампреда правления Сбера Станислава Кузнецова в рамках ВЭФХ, сегодня мошенники рассылают ложные сообщения через мессенджеры, которые часто маскируются под голосование за участников конкурса, но в случае их прочтения на устройство загружается вредоносный вирус, позволяющий злоумышленникам получить и использовать личную информацию для денежного вымогательства. 
 
Ранее Кузнецов рассказывал, что до конца сентября Сбер собиарется запустить новую методику защиты клиентов от телефонных мошенников, работающую на базе искусственного интеллекта.",1
все претензии в мой адрес запишите на листочек сделайте самолётик и летите нах*й! счастливого полёта вам и вашим пассажирам!,1
"Немного пользы вам в ленту.

Ссылка на тот самый крутой канал про финансы в источнике 👍",1
"мне всего этого не понять...
когда мать ведёт себя как блядь...",1
"вспоминаю некоторые свои выходки
так стыдно пиздец",1
"кто малого обидит 
тот лес из багажника увидит",1
"я не мажор у меня нет мерса 
я простой пацан со мной интересно",1
"а нам пацанам нужна простая..чтобы любила..
ждала..ценила..понты не колотила..",1
"[club31333866|BURGER KING® Russia], с Озоном вы, конечно, не по-пацански... Верните 2 тысячи, сука... до слез...",1
"колеса крутятся резина трется..
пусть тот кто ждет меня обязательно дождется...",1
"- 200 км/ч брат ты куда так летишь? 
- с девушкой поругался... 
- брат тебя мама дома ждет 
180....140....80....60",1
"сидящих за твоим столом ты не спеши назвать друзьями....
их проверяют..сука...не вином...а горем....помощью...годами....",1
порой бывает трудно без поддержки близких........,1
"настроение под ноль... 
здравствуй..крепкий алкоголь...",1
"за рулём не вася
за рулём не петя
в салоне пацаны те что в авторитете",1
"хочется любви и ласки 
а вокруг пиздеж и сказки",1
"он был счастлив он нес подарок своей девушке не зная что она сейчас с другим................ 
этим подарком было обручальное кольцо.......",1
"не пизди какой крутой ты там... 
жизнь все расставит по местам... 
сука...",1
кто не спит ставит класс,1
"я срок мотал как моток ниток, друзья забыли про меня, лишь только мать ждала и знала: в тюрьме сидел я по подставе...я вышел, в ноги ей упал и плакать начал как шакал, ну мать всё сразу поняла, ревёт безгрешная душа.....",1
Вот так пацаны и пропадают...,1
"я знал парня..
он строил планы на жизнь..
строил дом..
строил семью..
но его убили в подворотне.......
судьба злодейка........",1
ты попробуй заглянуть мне в душу..у тебя слезы навернутся на глазах..отвечаю..,1
"мне похуй на ваше мнение 
у меня свои мутки своё движение",1
брат за брата - за основу взято,1
За 105 двор стреляю в упор,1
пуле похуй кто ты,1
"Сто восемьдесят километров в час,
А я всё дальше жму на газ.
Увы, мне не остановиться,
Уже ночами скорость снится.

Как светомузыки аккорды,
Мелькают за окном бигборды.
А фонарей усталый вид
Всем говорит, что город спит.

Мотор ревёт, асфальт дымится,
Моё безумие всё длится
И на спидометре опять
Уже почти сто девяносто пять.",1
кому чё кому ничё кому бросок через плечо,1
"я простой пацан 
у которого немного денег 
есть что надеть есть что кушать и есть душа......",1
"бродяга шел тебе на встречу..
будь проще, ведь никто не вечен...",1
мода - модой а классика решает,1
если что не понял - читай по губам: ″фак мусорам свободу пацанам″...,1
"скажите ей что я погиб...
скажите ей что улыбался...",1
"у меня доброе сердце...
но бля очень злой ствол...",1
"- мне больно понимаешь? 
- мне похуй ты же знаешь",1
я затерялся...брат...я затерялся в бесконечных потоках собственно сознания.....что есть истинна брат?,1
деньги не делают людей плохими....они показывают кто они на самом деле.....,1
"права получу, на улицу не выходите сука...",1
брат держится за брата - за основу хоровода взято,1
"есть молодые, они молоды в возрасте... однако они – мужчины! потому что, у них слова мужчин и дела мужчин...",1
"- пап, одолжи нам с девушкой автомобиль на вечер...
- бери..но там нет бензина...
- а нам и не надо...",1
братва — это не когда вас много а когда несколько но сука достойных,1
"кyрнём за жизнь, кyрнём за счaстье и пусть на сердце ненастье.......",1
пацаны гонят но не загоняются... сука...,1
"не станет волк в душе собакой...
хоть в клетке век его держи...
а злобный взгляд для твари каждой...
для близких лишь тепло души....",1
"не пошёл вверх по учебе..
пойду по спорту..",1
помни о пацанах когда стрелка на спидометре за 200........,1
"- брат... 
- а...? 
- как бы ты ответил...если бы я тебе сказал...что живу последний день? 
- завтра увидимся...на небесах..брат...",1
"Вот, бывает. Ты даешь человеку понять, что он тебе нужен, а он все равно уходит от тебя…",1
Декабрь стремительно заканчивается. Успей закупиться к НГ 👀,1
"если ты сука думаешь что я просто так сдамся
ты ошибаешься..",1
"девочки 14-16 лет..одевайтесь скромнее..успеете еще показаться..успеете..

не позорьте родителей..сука...",1
"розы дохнут от мороза
пацаны от передоза",1
"чем похвалишься без того и останешься 
 
счастье любит тишину....",1
"едет тазик не спеша 
а в салоне кореша",1
"У одного из админов сегодня др, накидайте добрых слов лютому😈💪",1
"для кого то счастье 2 литра или 3 грамма.... 
а для нормального пацана счастье видеть как улыбается мама...",1
"шли нахуй тех кто тебя кидал... 
останься с теми кто с тобой страдал........",1
хули мне я еще молодой..,1
"научился говорить — значит вырос..
научился молчать — значит поумнел..",1
"я не наркоман и курить не любитель..
я фантастический мечтатель и глубокий мыслитель..",1
"Я живу, как умею… Не о чём не жалею. Нахожу и теряю, и с нуля начинаю, я бы вам рассказал да меня не спросили, как порой предавали, даже те кто любили. Только я не сдавался,я сквозь слёзы смеялся, и чтоб не случилось,я собой оставался.....",1
"пока есть лохи 
наши дела не плохи",1
когда взял машину у пахана и пошел кататься с друзьями,1
лучшe умeрeть стoя чeм всю жизнь провeсти на колeнях... сука...,1
"все твои секреты видно в объективе..
сколько они стоят? мальборо мартини..
рисуешь мне сюжеты но ведь мы не в фильме..
я знаю тебе цену — мальборо мартини..
ты же порнозвезда..........
порнозвезда............

#пацанскийлсп",1
"- кем ты хочешь стать, когда вырастешь? 
- счастливым.... 
- ты не понял вопроса. 
- вы не поняли ответа...... 
сука…",1
"250к
❤❤❤",1
"Время вышло. 
Пацаны, заводите банмашину, идем попускать рифмы и панчи без шанса на реабилитацию. 
Вся инфа в комментах. 
Большой шкаф громко падает...сука...",1
"а во мне живёт поэт – 
рифмует зубы и кастет...",1
"ахуенная фигура 
но сука блядская натура",1
"увы в школе дают знания а не мудрость 
сука",1
"- брат откуда ты знаешь что она тебя любит? 
- понимаешь брат я причиняю ей боль а она все равно рядом.....",1
настоящий пацан встаёт на колени только в трёх случаях: поднимая раненного друга целуя руку матери и срывая цветы для любимой девушки.....,1
"мой отец совершил однажды ошибку.....
- научил меня водить машину...",1
любите нас пока мы живы слезами мёртвых не поднять....,1
"спасибо тем кто отказал мне в помощи 
именно благодаря им я справился сам
сука",1
"настроение под ноль.....
здравствуй крепкий алкоголь...",1
"Бывает в жизни так тоскливо, что даже чай не лезет в глотку. А помогает только пиво, которым запиваешь водку... Сука...",1
"кто-то жрет водку
кто-то колется
а я езжу 200 и могу ускориться...",1
"настоящий мужчина..как волк: либо один..либо с одной волчицей навсегда..
а бегать за овцами - это удел баранов..",1
😳старая кляча вкинулась 😃 и словила кайфовую ноту 🤤🥴 ну дает сучара ☺👍🏻👍🏻😈,1
лучше иметь друга чем друг друга...,1
"еби кривых, худых, горбатых. 
увидит бог, пошлет пиздатых!",1
не бойся драки.. раны заживут быстрее чем самооценка.... сука...,1
Не бойся шума пуль. Свою ты не услышишь......,1
кто служил поймет..,1
"в кармане нету ни гроша 
зато присутствует душа...",1
"масса не помощник 
если ты очкошник...",1
"источник усталости — не в теле а в уме....
ты можешь гораздо больше чем думаешь....",1
если у вашей девушки есть друг - не теряйтесь дайте ему пизды пока он вас не сделал ее другом..,1
"выше головы не прыгайте... 
на каждого хищника найдется свой браконьер...",1
у кого-то мысли..у кого-то бицуха..а у меня мой регион и этот братуха.......,1
я из тех парней кто приглашает девочек на чай...и действительно ставит чайник...,1
не бойся драться с теми кто сильнее - непобедимых не существует сука,1
"Карантин... карантин... 
Конечно, порой хочется прогуляться на свежем воздухе, но, поверьте, #лучшедома
А чем можно скрасить карантин? 
Правильно! хорошей музыкой из нашей рубрики #tupo_music

Кто не [club105671396|Падает], тот не подымается.

[club105671396|Падаем] - это разъёбистые песни, воняющие рок-н-роллом, от которых несёт грязью и объёбанными, но цепкими фразами, это заедающие песни о том, о чём говорить не принято, песни, которые можно любить или ненавидеть. 

Казалось бы, при чём здесь Украина?!

Прямо с недр киевской андеграунд культуры они могут залететь к вам в мозг, а дальше и в плеер. Их не полюбить за раз, они как старый дедовский ""Беломорканал"", их надо распробовать. 

Нехуй много пиздеть, лучше добавляйте к себе песни и следите за [club105671396|Падаем], потому что в Мае выходит самый пацанский альбом.

#tupo_music #лучшедома",1
"я не был рождён злым..
я после пережитого стал таким..",1
"- брат, я ей понравился
- с чего взял? 
- вон смотри она мне улыбнулась
- брат я тебя когда бля в первый раз увидел неделю ржал",1
"не еби куда целуешь,
не целуй куда ебешь...",1
вот что больно а не эти ваши расставания....,1
такое хорошее настроение аж хочется кому-нибудь ебнуть с ноги по ебалу сука,1
"Давай останемся здесь навсегда, 
Сосчитаем все звёзды на небе, 
Пока самолёты крепко спят, 
Пока от нас не остался лишь пепел... 
сука...",1
всегда помни когда идёшь на стрелку с кентами своими что дома тебя ждёт она,1
"я подарил ей 101 розу... 
100 из них были настоящие, а одна искусственная... 
Я сказал ей, что она будет со мной пока последняя не завянет.... 
сука...",1
"Водка рекой, штаны пузырями 
Пей пролетарий, рублями швыряй! 
Сдохнут буржуи, не пьющие с нами 
А мы, работяги, чтим ПЕРВОМАЙ!",1
"Верь в себя. Не бойся ксивы. 
Сильно бей, живи красиво!",1
"настанет тот день когда я приведу отца в дорогой автосалон и скажу "" выбирай """,1
"- куришь? 
- нет 
- пьёшь? 
- нет 
- наркотики? 
- нет 
- а как же ты тогда расслабляешься?
- а я не напрягаюсь сука..",1
"Пока я жив и сердце мое бьется, 
Я хуй ложил на тех, кто за спиной смеется.",1
"не важно кто...
важно кто!",1
"Блять, да мне похуй на тебя, блять, слушай, какая у тебя там тачка, 
блять, квартиры, срачки там блять, яхты, всё, мне похуй, хоть там 
""Бэнтли"", хоть блять нахуй ""Майбах"", хоть ""Роллс-Ройс"", хоть ""Бугатти"" 
блять, хоть стометровая яхта, мне на это насрать, понимаешь? Сколько ты 
там, кого ебешь, каких баб, каких значит вот этих самок шикарных или 
атласных, блять, в космос ты летишь, мне на это насрать, понимаешь? Я, 
блять, в своем познании настолько преисполнился, что я как будто бы уже 
сто триллионов миллиардов лет, блять, проживаю на триллионах и 
триллионах таких же планет, как эта Земля, мне этот мир абсолютно 
понятен, и я здесь ищу только одного, блять, - покоя, умиротворения и 
вот этой гармонии, от слияния с бесконечно вечным, от созерцания 
великого фрактального подобия и от вот этого замечательного всеединства 
существа, бесконечно вечного, куда ни посмотри, хоть вглубь - бесконечно 
 малое, хоть ввысь - бесконечное большое, понимаешь? А ты мне опять со 
своим вот этим блять, иди суетись дальше, это твоё распределение, это 
твой путь и твой горизонт познания и ощущения твоей природы, он 
несоизмеримо мелок по сравнению с моим, понимаешь? Я как будто бы уже 
давно глубокий старец, бессмертный, ну или там уже почти бессмертный, 
который на этой планете от её самого зарождения, ещё когда только Солнце 
 только-только сформировалось как звезда, и вот это газопылевое облако, 
вот, после взрыва, Солнца, когда оно вспыхнуло, как звезда, начало 
формировать вот эти коацерваты, планеты, понимаешь, я на этой Земле уже 
как будто почти пять миллиардов лет блять живу и знаю её вдоль и поперёк 
 этот весь мир, а ты мне какие-то... мне похуй на твои тачки, на твои 
блять нахуй яхты, на твои квартиры, там, на твоё благо. Я был на этой 
планете бесконечным множеством, и круче Цезаря, и круче Гитлера, и круче 
 всех великих, понимаешь, был, а где-то был конченым говном, ещё хуже, 
чем здесь. Я множество этих состояний чувствую. Где-то я был больше 
подобен растению, где-то я больше был подобен птице, там, червю, где-то 
был просто сгусток камня, это всё есть душа, понимаешь? Она имеет грани 
подобия совершенно многообразные, бесконечное множество. Но тебе этого 
не понять, поэтому ты езжай себе блять, мы в этом мире как бы живем 
разными ощущениями и разными стремлениями, соответственно, разное наше и 
 место, разное и наше распределение. Тебе я желаю все самые крутые тачки 
 чтоб были у тебя, и все самые лучше самки чтобы раздвигали ноги перед 
тобой, чтобы раздвигали перед тобой щели, на шиворот-навыворот, блять, 
перед тобой, как ковёр, это самое, раскрывали, растлевали, растлали, и 
ты их чтобы ебал до посинения, докрасна, вон, как Солнце закатное, и 
чтоб на лучших яхтах, и на самолётах летал, и кончал прямо с 
иллюминатора, и делал всё, что только в голову могло прийти и не прийти, 
 если мало идей, обращайся ко мне, я тебе на каждую твою идею предложу 
сотню триллионов, как всё делать. Ну а я всё, я иду как глубокий старец, 
 узревший вечное, прикоснувшийся к Божественному, сам стал богоподобен и 
 устремлен в это бесконечное, и который в умиротворении, покое, 
гармонии, благодати, в этом сокровенном блаженстве пребывает, 
вовлеченный во всё и во вся, понимаешь, вот и всё, в этом наша разница. 
Так что я иду любоваться мирозданием, а ты идёшь преисполняться в ГРАНЯХ 
 каких-то, вот и вся разница, понимаешь, ты не зришь это вечное 
бесконечное, оно тебе не нужно. Ну зато ты, так сказать, более активен, 
как вот этот дятел долбящий, или муравей, который очень активен в своей 
стезе, поэтому давай, наши пути здесь, конечно, имеют грани подобия, 
потому что всё едино, но я-то тебя прекрасно понимаю, а вот ты меня - 
вряд ли, потому что я как бы тебя в себе содержу, всю твою природу, она 
составляет одну маленькую там песчиночку, от того что есть во мне, вот и 
 всё, поэтому давай, ступай, езжай, а я пошел наслаждаться нахуй блять 
прекрасным осенним закатом на берегу теплой южной реки. Всё, 
пиздуй-бороздуй, и я попиздил, нахуй",1
"кто-то добрый 
кто-то злой
я где-то по середине",1
"при ее виде папа римский изъяснился б матом..
мол дa простит меня господь..
но она пиздата..",1
"за секунду до смерти...........

до слез....заставляет задуматься....",1
"ЧИТАТЬ ДО КОНЦА...ДО СЛЕЗ...
Жили три друга, один бедный другой богатый, третий был вовсе нищим, и однажды они встретили девушку и влюбились по уши каждый. Чтобы было все честно, друзья спросили кто ей больше всего нравится, на что она ответила 
- «Бедный будет пытаться разбогатеть, богатый в достатке и ему ничего не надо, а вот нищий стремится найти свою любовь и провести всю свою жизнь с ней...» 
Таким образом она выбрала нищего. 
После этих слов друзья посоветовались и послали её нахуй и отпиздили, так как она...сука... хотела их всех рассорить...
Мораль такова - дружба вечна...",1
я шёл с улыбкoй там гдe вы пробегали в слезах...,1
братишка ебать ты долбаеб земля тебе пухом,1
мам ты была права нельзя доверять.... нельзя.....,1
"Бля, вот когда хочешь отжаться 50 раз, именно к 50 разу тебе очень тяжело и сил еле хватает, но ты добиваешь их. 
Так же и в жизни, если тебе очень тяжело, значит ты максимально приближён к своей цели, поэтому делайте до конца, даже если сил почти не осталось…",1
"Если твоя одна нога будет средой, а другая будет пятницей, я залечу к тебе в четверг…",1
"если спросят - что дороже? 
любовь родители друзья? 
ты молча уеби по роже 
такое спрашивать нельзя",1
"хорошим мальчиком я уже был.. 
мне не понравилось..",1
"сегодня мы проснулись вместе. 
я и моя грусть...",1
одно из самых главных правил жизни: не гонись за тем..что само уходит...,1
"Имя мужик, 
Фамилия таджик",1
"я перестану любить тебя только 
тогда когда слепой художник 
нарисует звук падения лепестка розы 
на стеклянный пол дворца которого 
нет....",1
"жизнь тянет на приключения.....
а приключения на срок......сука....",1
курнём за жизнь курнём за счастье и все равно что на душе ненастье..........,1
неважно кто и что говорит за твоей спиной важно то что когда ты обернешься все сука будут молчать,1
иногда я брожу по улицам и вспоминаю старые времена которые не вернутся больше никогда....,1
когда терять нечего можно рискнуть всем...,1
"вам не понять как есть на самом деле... 
вам не услышать крик моей души..",1
"Мы пацаны тоже можем быть добрыми и мягкими, только для этого нам нужна та, которая будет это ценить...",1
нeкoтopые люди тoлькo дeлaют вид что xoтят пoмoчь,1
"сука никакой любви..
у меня есть жигули..",1
"если горит твоя изба значит всему твоему пизда
если изба твоя горит это прямо с тобою бог говорит
бог говорит слышь чувачок ты вот как-то не очень ок
бог говорит ау братиш делись поровней и будь потише...",1
"бродягой жил...бродягой буду... 
о тебе мама никогда не забуду...",1
